Date,Portfolio
2020-12-28,0.09084766428496842
2020-12-29,0.09062267676449576
2020-12-30,0.09072586836658089
2020-12-31,0.0907494100240451
2021-01-04,0.09099203153475639
2021-01-05,0.09035141728006449
2021-01-06,0.09047922569129267
2021-01-07,0.08960304709779364
2021-01-08,0.09124549875339326
2021-01-11,0.09115521653297139
2021-01-12,0.09120605185210298
2021-01-13,0.08801278471596488
2021-01-14,0.08786551152632219
2021-01-15,0.08703513472679944
2021-01-19,0.08605333505485227
2021-01-20,0.08694935132183398
2021-01-21,0.08696132014352108
2021-01-22,0.0864962719959172
2021-01-25,0.0865788746037922
2021-01-26,0.08660090401758504
2021-01-27,0.08806504467022613
2021-01-28,0.08796242314132138
2021-01-29,0.08713640842694734
2021-02-01,0.08824507858509688
2021-02-02,0.08435204382017715
2021-02-03,0.08433118906191042
2021-02-04,0.08435954664546187
2021-02-05,0.08344626175501474
2021-02-08,0.08396345365940457
2021-02-09,0.08396881223271899
2021-02-10,0.08367630924019585
2021-02-11,0.08353819159018021
2021-02-12,0.08306455714511751
2021-02-16,0.08270463766694253
2021-02-17,0.08257321908522537
2021-02-18,0.08233748772140444
2021-02-19,0.08106282393541493
2021-02-22,0.08071848753849718
2021-02-23,0.079925026681938
2021-02-24,0.08005184501360728
2021-02-25,0.0853243719648657
2021-02-26,0.08589672955230322
2021-03-01,0.0860227228400985
2021-03-02,0.08592570285082922
2021-03-03,0.08720536902545607
2021-03-04,0.08829460591028153
2021-03-05,0.08900611090978444
2021-03-08,0.08913096419398532
2021-03-09,0.09177662943019117
2021-03-10,0.08730751074104982
2021-03-11,0.08740205388623153
2021-03-12,0.08725761899351889
2021-03-15,0.08657903246490664
2021-03-16,0.08575757948233942
2021-03-17,0.08450967512836122
2021-03-18,0.08194625035257169
2021-03-19,0.08199693732978203
2021-03-22,0.07918299898660192
2021-03-23,0.07950660259100223
2021-03-24,0.07947725662375149
2021-03-25,0.07947110983754123
2021-03-26,0.07930150125976172
2021-03-29,0.07947812487547151
2021-03-30,0.08013343291451883
2021-03-31,0.08026617778504541
2021-04-01,0.08170901354587044
2021-04-05,0.08195464665181036
2021-04-06,0.08168293868237324
2021-04-07,0.08168827199166918
2021-04-08,0.08219398456245448
2021-04-09,0.08213095415887973
2021-04-12,0.08197817873736855
2021-04-13,0.08092769214301652
2021-04-14,0.0810319995419288
2021-04-15,0.08279688986752841
2021-04-16,0.0828722781419284
2021-04-19,0.08257352164323806
2021-04-20,0.08248543987497811
2021-04-21,0.08173245405549229
2021-04-22,0.08217015927899964
2021-04-23,0.08223055886495448
2021-04-26,0.08197619817918098
2021-04-27,0.08077545374910342
2021-04-28,0.08072271322370057
2021-04-29,0.08030887316954292
2021-04-30,0.08042152322197363
2021-05-03,0.08079743240905844
2021-05-04,0.08095151360769728
2021-05-05,0.08095010359935173
2021-05-06,0.0820176724826151
2021-05-07,0.08241427063278534
2021-05-10,0.0826332348885069
2021-05-11,0.0826761688400801
2021-05-12,0.08498622528890744
2021-05-13,0.08522244812191461
2021-05-14,0.08639621133794308
2021-05-17,0.08599641961197638
2021-05-18,0.08594498628891711
2021-05-19,0.08420094087733017
2021-05-20,0.08453335982271133
2021-05-21,0.08446869581401609
2021-05-24,0.084697399859375
2021-05-25,0.08474665277616443
2021-05-26,0.08403107823259798
2021-05-27,0.08357019583116052
2021-05-28,0.08193684705068657
2021-06-01,0.08197252883466485
2021-06-02,0.08180831816952723
2021-06-03,0.08299527468000106
2021-06-04,0.08393210375115245
2021-06-07,0.08193410040826261
2021-06-08,0.08182808265228005
2021-06-09,0.08083917237007103
2021-06-10,0.07981607402970503
2021-06-11,0.08007025184320915
2021-06-14,0.080142754943982
2021-06-15,0.07994442261263507
2021-06-16,0.08101983795214422
2021-06-17,0.08200848325216968
2021-06-18,0.08241191074193664
2021-06-21,0.08334021358332926
2021-06-22,0.08321331694137941
2021-06-23,0.08322421215958509
2021-06-24,0.08250253869229299
2021-06-25,0.08229318475761294
2021-06-28,0.08225145320982427
2021-06-29,0.08246292378538779
2021-06-30,0.08254362380260628
2021-07-01,0.08259011059592614
2021-07-02,0.08281270058579485
2021-07-06,0.07720444293142062
2021-07-07,0.07646789228873191
2021-07-08,0.0760640397870866
2021-07-09,0.07618603208325817
2021-07-12,0.07440737877294452
2021-07-13,0.07277697144993543
2021-07-14,0.07245725809079297
2021-07-15,0.0714791872667932
2021-07-16,0.06944862243491169
2021-07-19,0.06946649259495954
2021-07-20,0.06963040764920699
2021-07-21,0.06949612521967505
2021-07-22,0.06926352586057141
2021-07-23,0.06926391652058006
2021-07-26,0.06917968003686868
2021-07-27,0.06765126222427258
2021-07-28,0.06767072859210607
2021-07-29,0.06791791856869225
2021-07-30,0.0678669544451048
2021-08-02,0.06786139629578754
2021-08-03,0.06793093414406796
2021-08-04,0.06746319504451
2021-08-05,0.0667964776451173
2021-08-06,0.06788938001710912
2021-08-09,0.06835977334967089
2021-08-10,0.06680406394221632
2021-08-11,0.06705743496826146
2021-08-12,0.06687055756870755
2021-08-13,0.06768908275692116
2021-08-16,0.06724931815059712
2021-08-17,0.06746795406165754
2021-08-18,0.06761662487149345
2021-08-19,0.06730316185705318
2021-08-20,0.06713099962689469
2021-08-23,0.06574368150448875
2021-08-24,0.06567385936172673
2021-08-25,0.06565418376795552
2021-08-26,0.06617234672900967
2021-08-27,0.06835151108624232
2021-08-30,0.06777903241882509
2021-08-31,0.06772007565791478
2021-09-01,0.06770576601756231
2021-09-02,0.0675906087029155
2021-09-03,0.06770503482969151
2021-09-07,0.0694006398448359
2021-09-08,0.06917058867432582
2021-09-09,0.06869210411350724
2021-09-10,0.06892369127364135
2021-09-13,0.06897535517854672
2021-09-14,0.06763007632047743
2021-09-15,0.06709178911167371
2021-09-16,0.06850669882541147
2021-09-17,0.06868761094961463
2021-09-20,0.0657801045859941
2021-09-21,0.06517740705669854
2021-09-22,0.06362350820104799
2021-09-23,0.06356911587310325
2021-09-24,0.06344443349408509
2021-09-27,0.06343314773239084
2021-09-28,0.06547737159557013
2021-09-29,0.06548407076704157
2021-09-30,0.06525428470303686
2021-10-01,0.065662186681241
2021-10-04,0.06584884435405815
2021-10-05,0.0658693431138748
2021-10-06,0.06596308359941008
2021-10-07,0.06592971121490754
2021-10-08,0.06582147889341271
2021-10-11,0.06467584925108162
2021-10-12,0.06337908282460222
2021-10-13,0.06473719950917915
2021-10-14,0.0657403508887664
2021-10-15,0.06604259079948804
2021-10-18,0.06574833695404969
2021-10-19,0.06564789744611998
2021-10-20,0.06584461211773537
2021-10-21,0.06573078619891988
2021-10-22,0.06429042219976108
2021-10-25,0.06255982274405593
2021-10-26,0.062006953354825055
2021-10-27,0.06079646761448037
2021-10-28,0.06087712811878928
2021-10-29,0.060925468775936055
2021-11-01,0.06091004172917485
2021-11-02,0.06091513140366262
2021-11-03,0.06094276901809132
2021-11-04,0.06149041226851801
2021-11-05,0.062293234594782795
2021-11-08,0.06222727983642946
2021-11-09,0.061833153471650644
2021-11-10,0.061729148770410296
2021-11-11,0.06158074456577354
2021-11-12,0.06157087445267911
2021-11-15,0.06144100828574764
2021-11-16,0.06150877212086707
2021-11-17,0.0615933715399764
2021-11-18,0.061075565090561376
2021-11-19,0.061234026300144975
2021-11-22,0.06290538076759955
2021-11-23,0.06302581869252548
2021-11-24,0.06267591597721171
2021-11-26,0.06322102730100684
2021-11-29,0.06338500124254247
2021-11-30,0.06463606356789581
2021-12-01,0.06470485823706447
2021-12-02,0.06481391619933313
2021-12-03,0.06476699008998033
2021-12-06,0.06434621013606573
2021-12-07,0.06505218299927286
2021-12-08,0.06505294410930422
2021-12-09,0.06526271532904053
2021-12-10,0.06564014484600725
2021-12-13,0.0656657074262189
2021-12-14,0.06440211119574182
2021-12-15,0.06416476851702753
2021-12-16,0.06419947503268497
2021-12-17,0.06395813869312982
2021-12-20,0.06465811859936182
2021-12-21,0.06412634545552394
2021-12-22,0.0649620881528485
2021-12-23,0.06512294419499291
2021-12-27,0.06501388894393577
2021-12-28,0.06513747209807888
2021-12-29,0.06502556735332307
2021-12-30,0.0641455088408393
2021-12-31,0.06455297348927114
2022-01-03,0.06611270167075145
2022-01-04,0.06567509070980969
2022-01-05,0.06423945861279695
2022-01-06,0.06470173913992207
2022-01-07,0.06471222944405161
2022-01-10,0.06471785853341372
2022-01-11,0.06600883035627193
2022-01-12,0.06587582893859863
2022-01-13,0.06479557482682576
2022-01-14,0.06492074714980896
2022-01-18,0.06664703333234441
2022-01-19,0.06627008554176081
