Date,Portfolio
2020-09-22,0.0018905618959300283
2020-09-23,-0.014974512459662932
2020-09-24,0.0023701199045071952
2020-09-25,0.004510275505172393
2020-09-28,0.00858908784691359
2020-09-29,0.0012065814818664755
2020-09-30,0.00021090714904496276
2020-10-01,0.0047377997072665465
2020-10-02,-0.003760786340420023
2020-10-05,0.005725067171939731
2020-10-06,-0.007899196795748057
2020-10-07,0.004835508803389269
2020-10-08,0.00439832629408358
2020-10-09,0.008713763147872903
2020-10-12,0.004786154433534436
2020-10-13,-0.006667192453847762
2020-10-14,-0.0009054550612856982
2020-10-15,0.000570890778998412
2020-10-16,-0.001380665399953555
2020-10-19,-0.005681192363311881
2020-10-20,0.0025049427050543027
2020-10-21,0.0012352353059659573
2020-10-22,-0.002615675063760592
2020-10-23,0.0014769433711159241
2020-10-26,-0.005547120927379708
2020-10-27,0.0005483429672113647
2020-10-28,-0.017143784836674225
2020-10-29,0.001651599156701248
2020-10-30,-0.0034748266672049253
2020-11-02,0.007886578507701284
2020-11-03,0.007280784809155912
2020-11-04,0.009208536321021994
2020-11-05,0.014554735122829305
2020-11-06,-0.0007052648144881823
2020-11-09,-0.01303035684859529
2020-11-10,-4.5964300631751165e-05
2020-11-11,0.0012454545783647057
2020-11-12,0.0006112984921435118
2020-11-13,0.006673866947549048
2020-11-16,0.0035914249029493917
2020-11-17,-0.0022750576531031332
2020-11-18,-0.005762070671237758
2020-11-19,0.0012330971024072657
2020-11-20,-0.00044025061303613433
2020-11-23,-0.00509262333149855
2020-11-24,-0.0005365396495594279
2020-11-25,-0.000821434901836911
2020-11-27,-0.001766663027224502
2020-11-30,-0.0036210560559625606
2020-12-01,0.009012529051354707
2020-12-02,0.0025584224869749463
2020-12-03,0.003373146215592704
2020-12-04,0.0006374812036507398
2020-12-07,0.005284027001010531
2020-12-08,0.0025010141674380497
2020-12-09,-0.008756576465036692
2020-12-10,-0.00038383186977712186
2020-12-11,0.0008787172330658362
2020-12-14,-0.0036966082776298164
2020-12-15,0.008834652320117597
2020-12-16,0.0021584442528828074
2020-12-17,0.0050173150346847955
2020-12-18,-0.0018725580174718073
2020-12-21,-0.0019507222341392791
2020-12-22,-0.002916580043955489
2020-12-23,0.0019201456571547406
2020-12-24,0.0026435905244182045
2020-12-28,0.0018340667112831666
2020-12-29,0.000471667657299335
2020-12-30,0.003135147307966231
2020-12-31,0.0018864995391954706
2021-01-04,0.004279332625199713
2021-01-05,0.0025317409603029155
2021-01-06,-0.005419819743572233
2021-01-07,0.003347866046675104
2021-01-08,-0.010122737953417041
2021-01-11,-0.0031142353476033184
2021-01-12,0.0022966068635002683
2021-01-13,0.00028772781652068135
2021-01-14,-0.00197401465195753
2021-01-15,-0.006119508093760457
2021-01-19,0.005674011575497332
2021-01-20,0.010210083750166927
2021-01-21,-0.0005156820893689185
2021-01-22,-0.003352760210778645
2021-01-25,0.002592445696602145
2021-01-26,-0.001456801989107877
2021-01-27,-0.01039705543524098
2021-01-28,0.0030149019357843163
2021-01-29,-0.007120989192024123
2021-02-01,0.008753819278698154
2021-02-02,-0.00010963179815185863
2021-02-03,-0.0009927086821156506
2021-02-04,-0.003834857444614981
2021-02-05,0.004037765242167072
2021-02-08,0.005961396658948015
2021-02-09,0.0009935383955819905
2021-02-10,0.0016576429107140558
2021-02-11,-0.0026165845932984246
2021-02-12,-0.000683796077287709
2021-02-16,-0.006497595140865823
2021-02-17,-0.003334593247605803
2021-02-18,-0.0017697543897325547
2021-02-19,-0.0004864641977770552
2021-02-22,0.0017144627443541989
2021-02-23,-0.0004879748056747883
2021-02-24,0.0029878500421377146
2021-02-25,-0.01751433265626956
2021-02-26,-0.006108770420206447
2021-03-01,0.006233924171481423
2021-03-02,-0.0005968266422464357
2021-03-03,-0.009011273703994828
2021-03-04,-0.008736309724034755
2021-03-05,0.006708249485413598
2021-03-08,-0.0062303636759742185
2021-03-09,0.01294096765893123
2021-03-10,0.0039916330004208245
2021-03-11,0.0030355438573251474
2021-03-12,-0.0019795088344675875
2021-03-15,0.004339329182268129
2021-03-16,-0.0004982943885814364
2021-03-17,0.002916115634738851
2021-03-18,-0.007992565887546783
2021-03-19,0.0016207944206098797
2021-03-22,0.002705237441720465
2021-03-23,-0.004267628385539105
2021-03-24,-0.00010240636431883355
2021-03-25,0.00025279348894487663
2021-03-26,0.005925590786226231
2021-03-29,-0.004963277308874137
2021-03-30,-0.006607877266423756
2021-03-31,0.0061215020267454765
2021-04-01,0.009145277616483833
2021-04-05,0.0038396695792868676
2021-04-06,0.003487424412260095
2021-04-07,-0.0007306493804127474
2021-04-08,0.005698903888044171
2021-04-09,-0.00036309940528485773
2021-04-12,-0.0022280689332685455
2021-04-13,0.004309623151997677
2021-04-14,-0.003234272559127856
2021-04-15,0.010782013274154659
2021-04-16,0.002374960370285284
2021-04-19,-0.0026905690070978907
2021-04-20,-0.0005179135334654195
2021-04-21,0.006264954399645546
2021-04-22,-0.004808774263699929
2021-04-23,0.002225117368675774
2021-04-26,0.0013347786331929048
2021-04-27,-0.001896127406045611
2021-04-28,0.0011231583498778988
2021-04-29,0.0004532659117600184
2021-04-30,-0.003097672823029381
2021-05-03,0.005242141371144982
2021-05-04,-0.004105336204462998
2021-05-05,0.0018967624463102073
2021-05-06,0.008422317084711231
2021-05-07,0.005316136050678451
2021-05-10,-0.003312277319608481
2021-05-11,-0.0031152036912251617
2021-05-12,-0.011731164040069537
2021-05-13,0.005710129333476624
2021-05-14,0.008860526883376277
2021-05-17,0.0027540722847226493
2021-05-18,-0.0024729752729702645
2021-05-19,-0.0010354712862085853
2021-05-20,0.005889926647242897
2021-05-21,0.00017264260555127642
2021-05-24,0.0040318200798762725
2021-05-25,0.0033028823578027016
2021-05-26,-0.00023628524677869284
2021-05-27,0.0003791115825451848
2021-05-28,0.0015130246343183125
2021-06-01,-0.0013426181804514492
2021-06-02,0.002394204218561698
2021-06-03,-0.008298705666631859
2021-06-04,0.007949189284928382
2021-06-07,0.0006490918920474635
2021-06-08,-0.00012882773138841086
2021-06-09,-0.0005459406879697223
2021-06-10,0.003681833932020373
2021-06-11,-0.0033805909668539465
2021-06-14,-0.002047385311536032
2021-06-15,-0.0022099016133583227
2021-06-16,-0.008268344556365862
2021-06-17,-0.009267805024249063
2021-06-18,-0.004823349172054144
2021-06-21,0.007634222662948183
2021-06-22,0.0005904245032686641
2021-06-23,-0.0010011012426967003
2021-06-24,0.001876415670688673
2021-06-25,0.001234784839719912
2021-06-28,0.001734127580248379
2021-06-29,-0.0032694325729007248
2021-06-30,0.0028998113831364414
2021-07-01,0.0021900400402357816
2021-07-02,0.0048259768909770795
2021-07-06,0.0032160462413377182
2021-07-07,0.0030827605386684422
2021-07-08,-0.0023782288323122383
2021-07-09,0.0034835938367547463
2021-07-12,0.0005978672555684664
2021-07-13,-0.00171057396707767
2021-07-14,0.0050877613998980085
2021-07-15,8.170211573806552e-05
2021-07-16,-0.006024263017833801
2021-07-19,-0.002819046451586889
2021-07-20,0.0043465981289639855
2021-07-21,0.0001301293292188901
2021-07-22,0.002153909067633908
2021-07-23,0.0017851279888541813
2021-07-26,-0.0004115234420877244
2021-07-27,-0.00032394967838174837
2021-07-28,0.0020342520312574366
2021-07-29,0.004690067449472091
2021-07-30,-0.0040167208136929755
2021-08-02,7.679681266833016e-05
2021-08-03,0.002636116798272581
2021-08-04,-0.0014654810263533544
2021-08-05,-2.5494360403890363e-06
2021-08-06,-0.009561838311152426
2021-08-09,-0.006640479586262348
2021-08-10,-0.00012044130678516096
2021-08-11,0.005297899408692741
2021-08-12,0.0010472870006762076
2021-08-13,0.006838810577420787
2021-08-16,0.0029511456542861874
2021-08-17,-0.0028519204639622098
2021-08-18,-0.003323291594190943
2021-08-19,0.0001318720921271721
2021-08-20,0.0027561101314505323
2021-08-23,0.006900461827452927
2021-08-24,-0.000348754095764329
2021-08-25,-0.0025394235533723326
2021-08-26,-0.00461142503592978
2021-08-27,0.01214034038577701
2021-08-30,6.647618381305765e-05
2021-08-31,-5.6428133226334555e-05
2021-09-01,0.0001235643481323212
2021-09-02,0.0003397742185943242
2021-09-03,0.002901194438902762
2021-09-07,-0.008627138691118455
2021-09-08,-0.0005812987261979801
2021-09-09,0.0009074735881137164
2021-09-10,-0.00522580544383581
2021-09-13,0.002566960444817745
2021-09-14,0.0011968291360929806
2021-09-15,0.0004570096153495573
2021-09-16,-0.00875334195812183
2021-09-17,-0.004255750591905342
2021-09-20,-0.0018939963299626772
2021-09-21,0.001676651437698536
2021-09-22,0.00234224477659987
2021-09-23,-0.002007728454421727
2021-09-24,-0.0009117099071273376
2021-09-27,-0.0007876837839823809
2021-09-28,-0.011280511521741142
2021-09-29,-0.0006988966906046703
2021-09-30,0.0024414316001020175
2021-10-01,0.005418687989999782
2021-10-04,-0.003047553959690586
2021-10-05,0.0009809166709175607
2021-10-06,0.0025381399471838444
2021-10-07,3.173239485924472e-05
2021-10-08,-0.0011957618316582226
2021-10-11,-0.0038998368171596627
2021-10-12,0.00238768471618489
2021-10-13,0.0077789097150686715
2021-10-14,0.0067824762081155985
2021-10-15,-0.003787607548493277
2021-10-18,0.00029830529421944374
2021-10-19,0.0025561097637654866
2021-10-20,0.0037216119607776195
2021-10-21,0.00013694128459599642
2021-10-22,0.002385282894071953
2021-10-25,0.004027938196936809
2021-10-26,-0.0012982707370257454
2021-10-27,0.0008729017212680453
2021-10-28,0.0022208473848957335
2021-10-29,-0.0016266512590675055
2021-11-01,0.0016419703845242939
2021-11-02,0.0013500872698074538
2021-11-03,-0.001455551113261085
2021-11-04,0.006433748034953076
2021-11-05,0.00685330075972416
2021-11-08,0.0007986609541470826
2021-11-09,0.0018682540870061566
2021-11-10,-0.0014785482048931637
2021-11-11,0.001353068069155176
2021-11-12,0.003039294637299979
2021-11-15,-0.0016385038505245901
2021-11-16,-0.0014035974611460815
2021-11-17,0.003161798763826125
2021-11-18,0.00047869677078338224
2021-11-19,-0.0023155894113314015
2021-11-22,-0.010353834652338856
2021-11-23,-0.003594919865326303
2021-11-24,0.0014320001419146542
2021-11-26,-0.004742227070246667
2021-11-29,0.003523391001551523
2021-11-30,-0.007586403912450726
2021-12-01,-0.0017761072653539323
2021-12-02,0.0023319238698274267
2021-12-03,0.0013749635448064104
2021-12-06,0.0015705823207743754
2021-12-07,0.00711411252223637
2021-12-08,-4.433305466548337e-05
2021-12-09,-0.003872042669408364
2021-12-10,0.004589676470726574
2021-12-13,-0.0009497358803169562
2021-12-14,-0.00588186550196749
2021-12-15,0.006323747584876749
2021-12-16,0.0016752220050890716
2021-12-17,-0.003447534664054859
2021-12-20,-0.005483966648566281
2021-12-21,0.004675224647580782
2021-12-22,0.006944810941214611
2021-12-23,0.004356865001389432
2021-12-27,0.0031853995323060475
2021-12-28,-0.002052365955554765
2021-12-29,-0.000608636505796752
2021-12-30,0.002235795221829632
2021-12-31,0.004613623846433453
2022-01-03,-0.00867402875614372
2022-01-04,0.002104915191404063
2022-01-05,-0.008592917317940835
2022-01-06,-0.0045438711136420356
2022-01-07,-0.0006808307661468524
2022-01-10,0.0005330509916301832
2022-01-11,0.007783213152253646
2022-01-12,0.0013959942108494974
2022-01-13,-0.005030918874165698
2022-01-14,-0.0023807738844422444
2022-01-18,-0.008949855732958959
2022-01-19,0.003206684492763956
2022-01-20,-0.004084919813464852
2022-01-21,-0.005970351377570219
2022-01-24,0.002472106301608286
2022-01-25,-0.003558513426650663
2022-01-26,-0.0075912598484237925
2022-01-27,-0.004809847025696866
2022-01-28,0.007547864322274648
2022-01-31,0.008128239975434326
2022-02-01,0.0019971783782567845
2022-02-02,0.004776315952199331
2022-02-03,-0.009598786848815913
2022-02-04,9.535973112240193e-05
2022-02-07,0.0012335985955143438
2022-02-08,0.0032456333364802026
2022-02-09,0.005972115188556189
2022-02-10,-0.010177633980747223
2022-02-11,0.002347310701758902
2022-02-14,-0.0009358890809097278
2022-02-15,0.0007880175539437171
2022-02-16,0.004737645213095831
2022-02-17,-0.0014889550932756235
2022-02-18,-0.0019120343599317393
2022-02-22,-0.002540702181957344
2022-02-23,-0.006217466148519257
2022-02-24,0.002980098576180645
2022-02-25,0.006925300531135454
2022-02-28,0.00523718643518171
2022-03-01,0.003329759343114968
2022-03-02,-0.0016592323044867987
2022-03-03,0.001384795682009036
2022-03-04,0.0046739590150611425
2022-03-07,-0.00616879407031956
2022-03-08,0.005133374805987966
2022-03-09,-0.0026324171333014226
2022-03-10,-0.00183443364772388
2022-03-11,-0.0066631504497501135
2022-03-14,-0.010399308070659289
2022-03-15,-0.0014402139027503607
2022-03-16,0.011906019113817536
2022-03-17,0.005013837741233133
2022-03-18,0.0018373537631902002
2022-03-21,-0.0009619979158790684
2022-03-22,0.00016909869105859654
2022-03-23,0.0020933788740036628
2022-03-24,0.006463629724682248
2022-03-25,-0.0023383539961401665
2022-03-28,-0.0029408834957150858
2022-03-29,0.005126894731026935
2022-03-30,0.0016199830405106603
2022-03-31,-0.005088297687622608
2022-04-01,-0.0018725159610623043
2022-04-04,0.004015998411911877
2022-04-05,-0.008943621464465293
2022-04-06,-0.002906713843651672
2022-04-07,0.002229994979315271
2022-04-08,-0.00014515010984032318
2022-04-11,-0.005026972945012716
2022-04-12,0.0021752354973576895
2022-04-13,0.0059241295388833635
2022-04-14,-0.007707542745270042
2022-04-18,0.0006607813922373529
2022-04-19,-0.0013548161894209785
2022-04-20,0.0032561381021942726
2022-04-21,-0.00731727322877688
2022-04-22,-0.012944176410372227
2022-04-25,-0.0024137219056720913
2022-04-26,-0.0072048356506323455
2022-04-27,-0.0033292805307421807
2022-04-28,0.009896757390832215
2022-04-29,-0.013498027460235134
2022-05-02,-0.006421241446457985
2022-05-03,0.002955453100333886
2022-05-04,0.01460635670471529
2022-05-05,-0.015745887874173487
2022-05-06,-0.002568860650854117
2022-05-09,-0.013654561681800568
2022-05-10,-0.0015355672230041861
2022-05-11,-0.0013866913278278714
2022-05-12,-0.004933070495465134
2022-05-13,0.0040351895892622265
2022-05-16,0.0021696867887465534
2022-05-17,0.002645053327412013
2022-05-18,-0.01144458690247722
2022-05-19,0.0037182896175004627
2022-05-20,0.0016531300853323363
2022-05-23,0.006065437397005824
2022-05-24,0.0025463452802229054
2022-05-25,0.0018968064680000563
2022-05-26,0.0054075929491155614
2022-05-27,0.007211139083698969
2022-05-31,-0.00660341571859413
2022-06-01,-0.0012853210610198618
2022-06-02,0.01039949090488479
2022-06-03,-0.009138509422195332
2022-06-06,-0.0027146554468441644
2022-06-07,0.006732322591123108
2022-06-08,-0.004825901913133997
2022-06-09,-0.008993981584581274
2022-06-10,-0.00769156244035407
2022-06-13,-0.026216745068181314
2022-06-14,-0.0056519696227269964
2022-06-15,0.012211804931443027
2022-06-16,-0.005526111672175168
2022-06-17,-0.0020073266546863184
2022-06-21,0.005512928538807359
2022-06-22,0.003863779867395907
2022-06-23,0.0025283701680793853
2022-06-24,0.008775192279975585
2022-06-27,-0.002446641678126619
2022-06-28,-0.0069531724960819235
2022-06-29,0.00136860680527943
2022-06-30,-0.0035571811497088213
2022-07-01,0.006005878387827364
2022-07-05,-0.00593242338138833
2022-07-06,-0.006826916066311916
2022-07-07,0.004253254788720073
2022-07-08,-0.0015166722834114206
2022-07-11,-0.0039309886183047284
2022-07-12,-0.0035521809195638485
2022-07-13,0.0007232823327027644
2022-07-14,-0.006599727258377947
2022-07-15,0.006344534647814666
2022-07-18,-0.003392122960230911
2022-07-19,0.00877697662576708
2022-07-20,-0.001322845220381804
2022-07-21,0.011228313479054137
2022-07-22,0.00031692901816593455
2022-07-25,-0.001535078444814449
2022-07-26,-0.004242996163213293
2022-07-27,0.012265736426287772
2022-07-28,0.009625527872180701
2022-07-29,0.005824167539263403
2022-08-01,0.0029133071125139924
2022-08-02,-0.007506523213527368
2022-08-03,0.0072399166581918655
2022-08-04,0.005859172980043607
2022-08-05,-0.0076118503736966785
2022-08-08,0.0034781928998307565
2022-08-09,-0.0010043814809578275
2022-08-10,0.0062595574302052315
2022-08-11,-0.0029418614064557294
2022-08-12,0.009605721158281028
2022-08-15,-0.0026603407354936675
2022-08-16,0.00019449877960649642
2022-08-17,-0.005941711877595142
2022-08-18,0.00019075521074340962
2022-08-19,-0.008270651672656207
2022-08-22,-0.010268273561478115
2022-08-23,0.0011218127785213397
2022-08-24,0.0010286776519146852
2022-08-25,0.00726635032534569
2022-08-26,-0.015126120575456592
2022-08-29,-0.003248353886059892
2022-08-30,-0.006301608908039472
2022-08-31,-0.006417092413210904
2022-09-01,-0.0037926300251931817
2022-09-02,0.0006039333061951995
2022-09-06,-0.005797918252255802
2022-09-07,0.011068882377836355
2022-09-08,-0.0005763410191942375
2022-09-09,0.0065392940125507115
2022-09-12,0.004435749003703804
2022-09-13,-0.019689568459597795
2022-09-14,-0.00015353826119635094
2022-09-15,-0.010627608671850641
2022-09-16,-0.0007017975697722148
2022-09-19,0.0022273299026878504
2022-09-20,-0.0070786787695947435
2022-09-21,-0.0028909846051452153
2022-09-22,-0.006314591046466774
2022-09-23,-0.01150314358623028
2022-09-26,-0.010511332683593092
2022-09-27,-0.002114877757864675
2022-09-28,0.018181079392751043
2022-09-29,-0.00790499733205341
2022-09-30,-0.006280897475807586
2022-10-03,0.019301537276185776
2022-10-04,0.015130011538089239
2022-10-05,-0.00411211975746654
2022-10-06,-0.0049111892158886965
2022-10-07,-0.01427395417538076
2022-10-10,-0.008693475814064766
2022-10-11,-0.002535499463748499
2022-10-12,0.0016561187488473759
2022-10-13,0.004574335253323032
2022-10-14,-0.013174855598542846
2022-10-17,0.009785426159887237
2022-10-18,0.005339181364521162
2022-10-19,-0.009123240979625764
2022-10-20,-0.005138489447805039
2022-10-21,0.014015196849046951
2022-10-24,0.0023865994882763903
2022-10-25,0.008978490735311576
2022-10-26,0.0008007521463251714
2022-10-27,-0.000755110427440882
2022-10-28,0.003511362935224693
2022-10-31,-0.006017081446104133
2022-11-01,0.0021968101033815746
2022-11-02,-0.011146191597032784
2022-11-03,-0.005937771017807458
2022-11-04,0.014117733795713756
2022-11-07,0.000901052728433327
2022-11-08,0.011044231289050039
2022-11-09,-0.007944138527255765
2022-11-10,0.03401315786365518
2022-11-11,0.004800441175463669
2022-11-14,-0.002892881342050975
2022-11-15,0.006010895358007139
2022-11-16,-0.0015929676249072005
2022-11-17,-0.004886290970199806
2022-11-18,-0.0016718309850181818
2022-11-21,-0.0029974040503241888
2022-11-22,0.006201172554604506
2022-11-23,0.005487019640786202
2022-11-25,3.269217580903483e-05
2022-11-28,-0.007145791077556677
2022-11-29,-0.000154866523403685
2022-11-30,0.016649939701458633
2022-12-01,0.009009135523468825
2022-12-02,-0.0009220591978948607
2022-12-05,-0.013878400114843757
2022-12-06,-0.002467478691793165
2022-12-07,0.004748507538108626
2022-12-08,0.0020079103697916434
2022-12-09,-0.0033009750254080856
2022-12-12,0.0016916348240617234
2022-12-13,0.010327985240924967
2022-12-14,-0.0023593553474453204
2022-12-15,-0.013135518009757579
2022-12-16,-0.0015892043565424543
2022-12-19,-0.005817086446757787
2022-12-20,0.004148522768295285
2022-12-21,0.0048779401281665215
2022-12-22,-0.009003418528070295
2022-12-23,0.0015350045590056445
2022-12-27,-0.00044191641954886363
2022-12-28,-0.005987063568965093
2022-12-29,0.008804014531370658
2022-12-30,-0.000560213909744737
2023-01-03,0.0032136233069611775
2023-01-04,0.007239098807653906
2023-01-05,-0.008032352936946078
2023-01-06,0.01669572305599439
2023-01-09,0.0012764401806677852
2023-01-10,0.002143644945484062
2023-01-11,0.005467981479541899
2023-01-12,0.007653801413721146
2023-01-13,0.0040914111380749105
2023-01-17,-0.0034815697317524355
2023-01-18,-0.00317976162606078
2023-01-19,0.00243403724348897
2023-01-20,0.0033364697306513067
2023-01-23,0.0036584326118789994
2023-01-24,0.002530304525484935
2023-01-25,0.0017848734749868291
2023-01-26,-0.000125412696512635
2023-01-27,-9.95803443396559e-05
2023-01-30,-0.005801814042241597
2023-01-31,0.007341894575389585
2023-02-01,0.009705148398826116
2023-02-02,-0.002017497429661656
2023-02-03,-0.014399158388777328
2023-02-06,-0.003225059446752776
2023-02-07,0.003970813109638612
2023-02-08,-0.0020846617977445803
2023-02-09,-0.006677231038260788
2023-02-10,-4.694213310663109e-05
2023-02-13,0.0029132907481871735
2023-02-14,-0.0007869551773051301
2023-02-15,-0.003344597134482911
2023-02-16,-0.005819431273145437
2023-02-17,0.0010259593833666922
2023-02-21,-0.01045973095461224
2023-02-22,-0.0016021984023301128
2023-02-23,0.0025547604634274705
2023-02-24,-0.007656769489923368
2023-02-27,0.002809838213918558
2023-02-28,0.0009846660340118163
2023-03-01,-0.001401227723845655
2023-03-02,0.0013724820150092796
2023-03-03,0.011042293195355693
2023-03-06,-0.001930443790978472
2023-03-07,-0.0110954581324267
2023-03-08,0.00015374158335682936
2023-03-09,-0.0012720716021125864
2023-03-10,0.006973533794466746
2023-03-13,0.01044026393646591
2023-03-14,0.0009212871588354747
2023-03-15,0.004188617190770608
2023-03-16,0.004206093725108939
2023-03-17,0.009306160634010092
2023-03-20,0.0018651886035454535
2023-03-21,-0.004442623754147352
2023-03-22,0.0033068923493448548
2023-03-23,0.006565695119643184
2023-03-24,-0.0015628994502707347
2023-03-27,-0.005766870231232753
2023-03-28,0.0020497462175539383
2023-03-29,0.002625969201984878
2023-03-30,0.005540762727321772
2023-03-31,0.00462802916501448
2023-04-03,0.004716708244068002
2023-04-04,0.00566826015089735
2023-04-05,-2.2479777021744472e-05
2023-04-06,-0.001184993688176779
2023-04-10,-0.004429137070148211
2023-04-11,0.0020930648868845436
2023-04-12,0.0007121848107772462
